player_id,player_name,date_of_birth,height,citizenship,foot
192637,Grgic,849126600,188,Schweiz,FootType.right
289592,Mangala,890166600,178,Belgien,FootType.right
179895,Elez,767219400,189,Kroatien,FootType.right
237164,Bebou,767046600,183,Togo,FootType.right
50617,Strandberg,648851400,189,Norwegen,FootType.right
272638,Onguéné,882736200,187,Kamerun,FootType.right
334490,Senninger,822515400,175,Deutschland,FootType.right
333901,Sündermann,895264200,186,Deutschland,FootType.right
235371,Arkenberg,825885000,188,Deutschland,FootType.right
284688,Huth,855520200,185,Deutschland,FootType.right
75640,Sobiech,645136200,184,Polen,FootType.right
264957,Baller,902003400,172,Deutschland,FootType.right
85164,Hoffmann,730845000,190,Deutschland,FootType.right
262597,Ofori,804544200,172,Ghana,FootType.left
342364,Gueye,788819400,193,Senegal,FootType.right
337026,Emghames,885155400,174,Deutschland,FootType.left
451340,Sarpei,903731400,178,Ghana,FootType.right
20276,Klein,532557000,180,Österreich,FootType.right
317444,Hoffmann,923171400,192,Deutschland,FootType.right
153084,Goretzka,792016200,189,Deutschland,FootType.right
19548,Polanski,511389000,183,Polen,FootType.right
126719,Bernat,730931400,170,Spanien,FootType.left
152460,Oelschlägel,811542600,193,Deutschland,FootType.right
605893,Lucas Ribeiro,916691400,190,Brasilien,FootType.right
452084,Kutucu,951856200,181,Türkei,FootType.right
346332,Boujellab,929824200,182,Marokko,FootType.both
126534,Sané,651529800,196,Senegal,FootType.right
35047,Witsel,600553800,186,Belgien,FootType.right
575998,Balerdi,917296200,187,Argentinien,FootType.right
324278,Baumgartner,933453000,180,Österreich,FootType.right
424204,Davies,973110600,185,Kanada,FootType.left
207006,Brenet,764109000,181,Niederlande,FootType.right
68033,Zuber,682374600,182,Schweiz,FootType.right
93827,Skrzybski,722032200,174,Deutschland,FootType.right
388058,Goller,915136200,180,Deutschland,FootType.right
263801,Adams,803766600,190,Ghana,FootType.right
447221,Mendyl,877379400,179,Marokko,FootType.left
404384,Matondo,968445000,175,Wales,FootType.right
428791,Paulinho,963606600,177,Brasilien,FootType.right
81785,Kagawa,606083400,175,Japan,FootType.right
335100,Schreck,917555400,180,Deutschland,FootType.both
337082,Krahl,948486600,194,Deutschland,FootType.right
346328,Bednarczyk,915222600,184,Polen,FootType.right
348026,Mukiele,878329800,187,Frankreich,FootType.right
10250,Coltorti,344637000,0,Schweiz,FootType.right
402008,Haidara,886192200,175,Mali,FootType.right
26,Weidenfeller,334355400,190,Deutschland,FootType.left
201311,Kiese Thelin,709331400,189,Schweden,FootType.right
389079,Boller,952979400,185,Deutschland,FootType.both
52200,Kaiser,590358600,172,Deutschland,FootType.right
59238,Hitz,558909000,194,Schweiz,FootType.right
6237,Kießling,443824200,191,Deutschland,FootType.right
332705,Adams,918937800,175,Vereinigte Staaten,FootType.right
335002,Abouchabaka,954448200,183,Deutschland,FootType.left
31095,Sahin,589408200,180,Türkei,FootType.left
157373,Yurchenko,759184200,181,Ukraine,FootType.right
393203,Aslan,934662600,171,Türkei,FootType.right
320954,Kucz,931206600,184,Polen,FootType.right
293194,Sosa,885328200,187,Kroatien,FootType.left
182711,Mané,763331400,173,Portugal,FootType.right
486031,González,891808200,180,Argentinien,FootType.left
444971,Häuser,948573000,184,Deutschland,FootType.left
546213,Tuta,931033800,185,Brasilien,FootType.right
336003,Kabuya,947190600,181,Deutschland,FootType.right
249952,Özcan,887488200,180,Türkei,FootType.right
431561,Massimo,971296200,182,Deutschland,FootType.right
129358,Kaminski,695421000,192,Polen,FootType.left
216181,Touré,830637000,183,Mali,FootType.right
317739,Kopacz,927923400,180,Polen,FootType.right
257456,Chico Geraldes,798150600,175,Portugal,FootType.both
379959,Stirl,955917000,189,Deutschland,FootType.both
181547,Paciência,775686600,184,Portugal,FootType.right
79501,Ginczek,671488200,191,Deutschland,FootType.right
371149,Ndicka,935094600,192,Frankreich,FootType.left
107775,Rönnow,712873800,188,Dänemark,FootType.right
86848,Zimmermann,708640200,177,Deutschland,FootType.right
160938,Kempf,791238600,186,Deutschland,FootType.left
39426,Müller,559513800,173,Deutschland,FootType.right
1565,Meier,411597000,196,Deutschland,FootType.right
241457,Luckassen,804717000,186,Niederlande,FootType.right
342100,Cetin,970086600,174,Deutschland,FootType.right
368860,Müsel,932848200,185,Deutschland,FootType.right
51346,Lang,665958600,185,Schweiz,FootType.right
193877,Köpke,810073800,178,Deutschland,FootType.right
345746,Poulsen,939760200,188,Dänemark,FootType.left
335479,Covic,892758600,175,Deutschland,FootType.both
406604,Finger,978294600,166,Deutschland,FootType.left
336329,Stendera,970259400,177,Deutschland,FootType.right
331634,Mayer,888957000,190,Deutschland,FootType.right
342966,Smarsch,916259400,195,Deutschland,FootType.both
358870,Jastrzembski,950992200,180,Deutschland,FootType.left
167329,Plea,731709000,181,Frankreich,FootType.right
315125,Dilrosun,898461000,175,Niederlande,FootType.left
243805,Pronichev,879712200,183,Russland,FootType.right
403898,Beyer,958681800,187,Deutschland,FootType.right
1144,Heimeroth,365459400,194,Deutschland,FootType.right
321096,Bennetts,920925000,181,England,FootType.left
362746,Kiprit,931465800,184,Türkei,FootType.both
322293,Beijmo,886192200,185,Schweden,FootType.right
196813,Zetterer,805494600,187,Deutschland,FootType.both
380273,Schwarzholz,938118600,181,Deutschland,FootType.right
31007,Junuzovic,559600200,172,Österreich,FootType.right
392131,Asta,980368200,178,Deutschland,FootType.right
342967,Beste,915395400,174,Deutschland,FootType.left
249157,Jensen,873750600,183,Finnland,FootType.right
337036,Muslija,899670600,172,Kosovo,FootType.right
156676,Gelios,704061000,190,Griechenland,FootType.right
94137,Möhwald,741645000,182,Deutschland,FootType.right
58124,Schieber,0,186,Deutschland,FootType.left
31159,Harnik,550269000,185,Österreich,FootType.right
335997,Plogmann,952633800,189,Deutschland,FootType.both
333450,Stanic,923344200,184,Kroatien,FootType.right
381250,Leneis,920838600,195,Deutschland,FootType.both
108650,Osako,642976200,184,Japan,FootType.right
54137,Caiuby,584829000,185,Brasilien,FootType.left
236986,Jacobsen,861395400,182,Deutschland,FootType.left
346853,Schmid,948918600,168,Österreich,FootType.right
335003,Mbom,951337800,185,Deutschland,FootType.right
182574,Boëtius,764281800,178,Niederlande,FootType.right
85822,Hübner,667773000,193,Deutschland,FootType.right
482145,Abass,906755400,173,Ghana,FootType.right
126285,Maier,748297800,179,Deutschland,FootType.right
196427,Weinkauf,836685000,196,Deutschland,FootType.right
327251,Baku,891981000,176,Deutschland,FootType.right
333647,Burkardt,963261000,183,Deutschland,FootType.right
291200,Niakhaté,826230600,190,Senegal,FootType.left
330223,Weydandt,805840200,195,Deutschland,FootType.right
339829,Kunde,806704200,180,Kamerun,FootType.right
119557,Karaman,762813000,189,Türkei,FootType.right
125714,Flekken,739917000,195,Niederlande,FootType.both
332798,Sallai,864246600,183,Ungarn,FootType.both
41507,Schmiedebach,597270600,171,Deutschland,FootType.right
127573,Mwene,759789000,170,Österreich,FootType.right
357233,Barreiro,946845000,174,Luxemburg,FootType.right
335103,Maina,930083400,180,Deutschland,FootType.right
251299,Dahmen,890944200,188,Deutschland,FootType.right
397696,Gürleyen,925072200,193,Deutschland,FootType.right
293592,Borrello,806617800,178,Australien,FootType.right
274989,Frommann,896214600,185,Deutschland,FootType.right
263118,Bühler,869862600,181,Deutschland,FootType.right
32779,Grün,544566600,190,Deutschland,FootType.right
284035,Okoroji,861395400,180,Deutschland,FootType.left
2154,Klandt,433629000,184,Deutschland,FootType.right
192167,Dräger,835648200,181,Tunesien,FootType.right
127076,Roussillon,726265800,172,Guadeloupe,FootType.left
284248,Jaeckel,901053000,186,Deutschland,FootType.right
346329,Siadas,946240200,180,Deutschland,FootType.left
10885,Guédé,473891400,184,Slowakei,FootType.right
208167,Kownacki,858285000,186,Polen,FootType.right
39717,Contento,641507400,177,Deutschland,FootType.left
58500,Morales,642457800,183,Vereinigte Staaten,FootType.right
196655,Rüzgar,803593800,185,Türkei,FootType.left
51977,Pervan,563747400,194,Österreich,FootType.both
29865,Schuster,482358600,189,Deutschland,FootType.right
314245,Iyoha,876515400,191,Deutschland,FootType.right
316915,Lovren,907360200,172,Kroatien,FootType.left
112930,Raman,784153800,169,Belgien,FootType.right
413843,Schlotterbeck,862173000,189,Deutschland,FootType.left
353100,Kinjo,856557000,180,Japan,FootType.right
214346,Misidjan,743459400,173,Niederlande,FootType.both
284188,Rhein,895437000,180,Deutschland,FootType.left
49867,Schmitz,592691400,184,Deutschland,FootType.left
314214,Duman,870208200,180,Deutschland,FootType.right
6457,Bellinghausen,421965000,182,Deutschland,FootType.left
186260,Kubo,756678600,178,Japan,FootType.right
353366,Pavard,827958600,186,Frankreich,FootType.right
94167,Kiesewetter,729203400,183,Vereinigte Staaten,FootType.right
33622,Sepsi,550009800,0,Rumänien,FootType.right
240274,Lucoqui,868134600,180,Angola,FootType.left
310662,Tillman,915395400,183,Vereinigte Staaten,FootType.right
345780,Mai,954448200,188,Deutschland,FootType.right
269171,Gül,900621000,183,Deutschland,FootType.right
284737,Knöll,874096200,184,Deutschland,FootType.right
33947,Rafinha,494886600,172,Brasilien,FootType.right
51178,Schauerte,575929800,177,Deutschland,FootType.right
379979,Fein,921702600,187,Deutschland,FootType.both
17136,Alushi,504045000,0,Kosovo,FootType.right
348214,Goden,919629000,183,Deutschland,FootType.right
504215,Reyna,1037133000,185,Vereinigte Staaten,FootType.right
405687,Krauß,993155400,182,Deutschland,FootType.right
405685,Hartmann,983478600,178,Deutschland,FootType.left
384745,Raschl,951078600,177,Deutschland,FootType.right
564545,Tapsoba,917901000,194,Burkina Faso,FootType.right
344381,Nkunku,879453000,178,Frankreich,FootType.right
405679,Jäkel,983910600,194,Deutschland,FootType.right
321070,Wolf,924208200,179,Österreich,FootType.left
40074,Ilsanker,611440200,189,Österreich,FootType.right
242086,Schick,822429000,191,Tschechien,FootType.left
388815,Unbehaun,983219400,185,Deutschland,FootType.right
187492,Brandt,830982600,185,Deutschland,FootType.right
4360,Robben,443651400,180,Niederlande,FootType.left
418560,Haaland,964125000,195,Norwegen,FootType.left
388513,Morey Bauzà,951942600,173,Spanien,FootType.right
432166,Luan Cândido,981059400,187,Brasilien,FootType.left
508961,Talabidi,995229000,185,Deutschland,FootType.right
82070,Demme,690669000,170,Deutschland,FootType.right
293385,Olmo,894486600,179,Spanien,FootType.right
22068,Ribéry,418509000,170,Frankreich,FootType.right
606752,Zalazar,934403400,178,Uruguay,FootType.right
192268,Klinger,813529800,187,Deutschland,FootType.right
160943,Stendera,818541000,173,Deutschland,FootType.right
85791,Lainer,714861000,175,Österreich,FootType.right
221611,Paulo Otávio,785536200,173,Brasilien,FootType.left
401578,Palacios,907533000,177,Argentinien,FootType.right
282144,Pongracic,873923400,193,Kroatien,FootType.right
336382,Joveljic,933971400,182,Serbien,FootType.right
381724,Victor Sá,764713800,178,Brasilien,FootType.both
223979,Schlager,875392200,174,Österreich,FootType.left
75489,Füllkrug,729203400,189,Deutschland,FootType.right
395516,Diaby,931293000,170,Frankreich,FootType.left
232454,Amiri,846361800,180,Deutschland,FootType.right
284732,Bensebaini,797977800,187,Algerien,FootType.left
49730,Jung,646000200,179,Deutschland,FootType.right
215099,Sinkgraven,804803400,179,Niederlande,FootType.left
439914,Yeboah,961705800,170,Deutschland,FootType.left
206386,Jedvaj,817504200,185,Kroatien,FootType.right
389078,Stanilewicz,951165000,180,Polen,FootType.right
318528,Thuram,870813000,192,Frankreich,FootType.right
381753,Gruev,957558600,185,Bulgarien,FootType.left
379879,Straudi,917382600,176,Italien,FootType.right
42203,Lustenberger,578521800,180,Schweiz,FootType.right
429086,Ampomah,820528200,175,Ghana,FootType.right
342165,Philipp,955312200,180,Deutschland,FootType.left
353948,Tousart,862259400,185,Frankreich,FootType.right
327757,Piatek,804544200,183,Polen,FootType.right
125614,Adamyan,738102600,184,Armenien,FootType.right
687035,Ofori,996179400,172,Ghana,FootType.left
260655,Löwen,854397000,188,Deutschland,FootType.right
315604,Samassékou,821305800,177,Mali,FootType.right
244945,Theißen,884118600,188,Deutschland,FootType.right
8246,Pentke,483741000,191,Deutschland,FootType.right
270393,Skov,832537800,185,Dänemark,FootType.left
47199,Kujovic,582928200,194,Schweden,FootType.right
361081,Redan,981059400,176,Suriname,FootType.right
145115,Berisha,729030600,176,Kosovo,FootType.right
255294,Kastenmeier,867443400,192,Deutschland,FootType.right
294701,Froese,829600200,177,Kanada,FootType.right
392149,Albrecht,999203400,182,Deutschland,FootType.right
410185,Pierre-Gabriel,897683400,177,Frankreich,FootType.right
520468,Iago,859062600,181,Brasilien,FootType.left
342039,Keitel,950560200,186,Deutschland,FootType.both
378883,Tempelmann,917901000,174,Deutschland,FootType.right
345886,Vargas,902262600,179,Schweiz,FootType.right
211530,Hanin,895091400,192,Israel,FootType.both
297583,Jeong,937773000,179,Südkorea,FootType.right
379989,Meier,942265800,181,Deutschland,FootType.left
146714,Koubek,714774600,197,Tschechien,FootType.right
259350,Kwon,772921800,173,Südkorea,FootType.left
324851,Daferner,884550600,189,Deutschland,FootType.right
288253,St. Juste,845670600,186,Niederlande,FootType.right
348778,Thiede,924035400,186,Deutschland,FootType.both
405689,Papela,979763400,174,Deutschland,FootType.right
388820,Mercan,976393800,176,Türkei,FootType.both
30070,Bungert,530483400,188,Deutschland,FootType.right
296741,Schubert,897597000,187,Deutschland,FootType.right
470815,Tauer,982355400,183,Deutschland,FootType.right
388198,Schlotterbeck,943993800,191,Deutschland,FootType.left
239972,Carls,859235400,179,Deutschland,FootType.left
428189,Ostrák,949696200,176,Tschechien,FootType.right
338629,Bornauw,922048200,191,Belgien,FootType.right
405568,Malone,966457800,187,Deutschland,FootType.left
237162,Bader,866493000,176,Deutschland,FootType.right
14977,Janker,477174600,185,Deutschland,FootType.right
375137,Jakobs,934835400,184,Senegal,FootType.left
441986,Bisseck,975443400,196,Deutschland,FootType.right
86916,Leistner,651011400,190,Deutschland,FootType.right
469949,Katterbach,987107400,180,Deutschland,FootType.left
34542,Suchy,575584200,183,Tschechien,FootType.right
296346,Bartels,916173000,188,Deutschland,FootType.right
472249,Thielmann,1022358600,178,Deutschland,FootType.right
290587,Skhiri,800051400,185,Tunesien,FootType.right
386786,Churlinov,963261000,180,Nordmazedonien,FootType.right
288429,Pedersen,841523400,174,Dänemark,FootType.left
272812,Ehizibue,801347400,189,Niederlande,FootType.right
153678,Schindler,742422600,183,Ghana,FootType.right
1126,Lehmann,422915400,0,Deutschland,FootType.right
234193,Verstraete,766441800,174,Belgien,FootType.right
147485,Schaub,788646600,177,Österreich,FootType.left
329324,Dörfler,840745800,186,Deutschland,FootType.right
384553,Kilian,936131400,192,Deutschland,FootType.right
388866,Gucciardo,924467400,173,Türkei,FootType.both
637273,Kamara,878243400,184,Liberia,FootType.right
153634,Hilßner,791411400,183,Deutschland,FootType.left
202957,Düker,820701000,187,Deutschland,FootType.left
379961,Rumpf,931379400,190,Deutschland,FootType.right
240408,Fridjónsson,824934600,186,Island,FootType.right
598281,Oeynhausen,1011299400,178,Deutschland,FootType.right
367693,Heil,925763400,184,Deutschland,FootType.both
288340,Tietz,868393800,190,Deutschland,FootType.right
388868,Schindler,940019400,186,Deutschland,FootType.right
374283,Evans,906496200,186,England,FootType.right
163724,Jans,712960200,175,Luxemburg,FootType.right
161060,Mamba,771798600,177,Deutschland,FootType.right
154722,Drinkuth,782598600,185,Deutschland,FootType.right
153680,Schwede,763849800,182,Deutschland,FootType.left
251676,Kapic,804717000,181,Bosnien-Herzegowina,FootType.left
232463,Pfeiffer,840486600,196,Deutschland,FootType.right
162812,Cauly,811110600,175,Brasilien,FootType.both
160934,Fesser,778365000,0,Deutschland,FootType.right
19112,Gentner,492813000,189,Deutschland,FootType.right
159088,Andrich,780179400,187,Deutschland,FootType.right
224513,Dietz,852582600,190,Deutschland,FootType.right
393304,Opfermann Arcones,961101000,172,Deutschland,FootType.right
303308,Kahraman,907792200,175,Türkei,FootType.right
269878,Ingvartsen,820701000,187,Dänemark,FootType.left
116088,Bülter,733350600,188,Deutschland,FootType.right
40607,Wassey,582582600,188,Kanada,FootType.left
1257,Ratajczak,387750600,188,Deutschland,FootType.right
272159,Flecker,814912200,177,Österreich,FootType.right
87638,Herzenbruch,713219400,184,Deutschland,FootType.left
188888,Becker,792275400,180,Suriname,FootType.right
489343,Oppermann,998944200,191,Deutschland,FootType.right
354609,Shelton,741040200,191,Vereinigte Staaten,FootType.right
392717,Moser,944425800,196,Deutschland,FootType.left
203076,Zejnullahu,782512200,180,Kosovo,FootType.right
356118,Abdullahi,850163400,185,Nigeria,FootType.right
161936,Kurzweg,760825800,180,Deutschland,FootType.both
451403,Dehl,1008102600,181,Deutschland,FootType.both
412935,Pherai,988144200,175,Niederlande,FootType.right
528833,Samardzic,1014496200,184,Serbien,FootType.left
100986,Meunier,684621000,191,Belgien,FootType.right
538996,Nianzou,1023395400,191,Frankreich,FootType.right
31652,Schönheim,540246600,191,Deutschland,FootType.left
467426,Borkowski,1011990600,184,Deutschland,FootType.right
190685,Sarr,696803400,177,Senegal,FootType.right
581678,Bellingham,1056832200,186,England,FootType.right
578539,Richards,954189000,188,Vereinigte Staaten,FootType.right
597000,Martel,1020025800,188,Deutschland,FootType.right
392710,Maloney,939328200,187,Vereinigte Staaten,FootType.right
388516,Martínez,896214600,191,Spanien,FootType.right
580195,Musiala,1046205000,184,Deutschland,FootType.right
429987,Dantas,977603400,170,Portugal,FootType.right
451276,Szoboszlai,972419400,187,Ungarn,FootType.right
467720,Moukoko,1100896200,179,Deutschland,FootType.left
296879,Tigges,901830600,194,Deutschland,FootType.left
435648,Zirkzee,990477000,193,Niederlande,FootType.right
330659,Kluivert,925849800,172,Niederlande,FootType.both
451380,Taz,914013000,175,Deutschland,FootType.both
538977,Rutter,1019248200,182,Frankreich,FootType.left
580276,Gedikli,1051216200,187,Türkei,FootType.right
530157,Türkmen,1017347400,178,Türkei,FootType.right
392154,Kurt,1008880200,174,Deutschland,FootType.both
578392,Beier,1034800200,185,Deutschland,FootType.right
426685,Schreiber,1019593800,191,Deutschland,FootType.right
484547,Frimpong,976393800,171,Niederlande,FootType.right
432671,Philipp,975357000,192,Deutschland,FootType.right
309397,Grill,917209800,192,Deutschland,FootType.right
504089,Quizera,1019680200,172,Portugal,FootType.right
467434,Reitz,1022617800,176,Deutschland,FootType.right
19819,Raffael,480803400,174,Brasilien,FootType.right
455922,Olschowsky,1006029000,184,Deutschland,FootType.right
598577,Wirtz,1051907400,176,Deutschland,FootType.right
504153,Scally,1041280200,184,Vereinigte Staaten,FootType.right
498862,João Klauss,857161800,190,Brasilien,FootType.right
31041,Johnson,566166600,183,Vereinigte Staaten,FootType.right
450234,John,1017693000,184,Deutschland,FootType.left
452068,Azhil,986848200,175,Marokko,FootType.right
624690,Koné,990045000,185,Frankreich,FootType.right
94201,Knoche,706480200,189,Deutschland,FootType.right
372267,Til,882736200,186,Niederlande,FootType.right
66005,Abrashi,638483400,172,Albanien,FootType.right
416380,Ache,901571400,183,Deutschland,FootType.right
337092,Siersleben,952547400,187,Deutschland,FootType.left
441238,Brugger,979677000,190,Deutschland,FootType.right
476915,Bogarde,1022531400,186,Niederlande,FootType.right
285323,Santamaria,794694600,183,Frankreich,FootType.right
404262,Fahrnberger,978899400,182,Österreich,FootType.left
445939,Marmoush,918333000,183,Ägypten,FootType.right
265625,Hrustic,836512200,180,Australien,FootType.left
555719,Akman,1019075400,173,Türkei,FootType.right
434224,Lacroix,954966600,190,Frankreich,FootType.right
30942,Frantz,529619400,182,Deutschland,FootType.right
93763,Schwolow,707430600,190,Deutschland,FootType.right
10329,Stolz,434838600,189,Deutschland,FootType.right
569288,Bördner,1013977800,188,Deutschland,FootType.right
535551,Bialek,1005424200,191,Polen,FootType.right
472224,Irorere,1024605000,195,Deutschland,FootType.right
441994,Kasten,979677000,0,Deutschland,FootType.right
529198,Otto,1015533000,192,Deutschland,FootType.both
524285,Netz,1052944200,184,Deutschland,FootType.left
421726,Endo,880144200,175,Japan,FootType.right
548803,Schneider,1028061000,183,Deutschland,FootType.right
245078,Radonjic,824329800,185,Serbien,FootType.both
387110,Musa,888957000,190,Kroatien,FootType.right
7971,Kalou,492035400,184,Elfenbeinküste,FootType.right
432281,Dárdai,1013459400,188,Deutschland,FootType.left
18918,Skjelbred,550787400,175,Norwegen,FootType.right
448177,Ngankam,964038600,184,Deutschland,FootType.right
338032,Zeefuik,889561800,177,Niederlande,FootType.right
546343,Kemlein,1026419400,194,Deutschland,FootType.right
447896,Werthmüller,980627400,183,Schweiz,FootType.right
39732,Kraft,585520200,187,Deutschland,FootType.right
392156,Maciejewski,983737800,186,Deutschland,FootType.right
519226,Makanda,997216200,186,Angola,FootType.right
16520,Russ,491949000,190,Deutschland,FootType.right
153555,Griesbeck,654899400,189,Deutschland,FootType.right
72792,Gießelmann,685830600,182,Deutschland,FootType.left
483974,Dajaku,987021000,180,Deutschland,FootType.right
452392,Voloder,989353800,185,Deutschland,FootType.left
553905,Calhanoglu,1030307400,183,Deutschland,FootType.left
370844,Scott,930688200,187,Vereinigte Staaten,FootType.right
553285,Lemperle,1012854600,189,Deutschland,FootType.right
324344,Limnios,896214600,178,Griechenland,FootType.right
464906,Cestic,982528200,192,Serbien,FootType.right
683571,Arokodare,974925000,197,Nigeria,FootType.right
147573,Andersson,679523400,190,Schweden,FootType.right
16831,Reichel,535321800,185,Deutschland,FootType.left
406609,Bozdogan,986416200,174,Deutschland,FootType.left
532495,Mustapha,990649800,185,Österreich,FootType.right
521964,Thiaw,997216200,194,Deutschland,FootType.right
196139,Glatzel,757974600,193,Deutschland,FootType.both
420890,Lavalée,853101000,187,Belgien,FootType.left
282349,Becker,859235400,190,Deutschland,FootType.right
503160,Nebel,1034195400,169,Deutschland,FootType.both
337090,Liesegang,947190600,188,Deutschland,FootType.right
18533,Parensen,519942600,180,Deutschland,FootType.left
354313,Taitague,919197000,173,Vereinigte Staaten,FootType.right
361516,Ludewig,952201800,175,Deutschland,FootType.right
36207,Bartels,539641800,176,Deutschland,FootType.right
185164,Laursen,785017800,179,Dänemark,FootType.left
4018,Baier,453673800,176,Deutschland,FootType.right
285951,de Medina,876256200,183,Belgien,FootType.right
51176,Risse,629843400,183,Deutschland,FootType.right
205544,Hauptmann,835821000,176,Deutschland,FootType.left
353826,Gumny,896905800,182,Polen,FootType.right
42033,Bargfrede,604873800,174,Deutschland,FootType.right
369258,Dudu,918592200,196,Deutschland,FootType.right
455933,Schönfelder,981318600,181,Deutschland,FootType.left
407745,Nawrocki,981491400,190,Polen,FootType.both
569349,Winther,978553800,190,Dänemark,FootType.left
455661,Woltemade,1013632200,198,Deutschland,FootType.right
5072,Kessler,506550600,197,Deutschland,FootType.right
393512,Agu,938377800,180,Deutschland,FootType.right
519414,Niemann,942525000,171,Deutschland,FootType.right
645774,Dinkci,1008189000,188,Deutschland,FootType.right
58396,Groß,602886600,182,Deutschland,FootType.both
275423,Gebauer,756333000,187,Österreich,FootType.right
193859,Erras,790633800,196,Deutschland,FootType.right
85660,Behrendt,688249800,187,Deutschland,FootType.right
388001,Özkan,944080200,180,Deutschland,FootType.right
606301,Schulz,1048365000,190,Deutschland,FootType.right
93571,Hartherz,738621000,187,Deutschland,FootType.left
517404,Kalac,998253000,183,Deutschland,FootType.both
307052,Okugawa,829427400,177,Japan,FootType.both
264310,Staude,854224200,176,Deutschland,FootType.right
501179,Kiss,984515400,191,Ungarn,FootType.right
175639,Clauss,717366600,178,Frankreich,FootType.right
39105,Schütz,569622600,181,Deutschland,FootType.right
45707,Salger,633645000,183,Deutschland,FootType.left
768384,Cissé,1034800200,178,Guinea,FootType.right
264304,Rehnen,855001800,191,Deutschland,FootType.right
146310,Endo,729203400,178,Japan,FootType.right
342702,Vlap,865197000,190,Niederlande,FootType.right
358504,Doan,897942600,172,Japan,FootType.left
207593,Owusu,852582600,190,Deutschland,FootType.left
94120,Klewin,749334600,192,Deutschland,FootType.right
392139,Müller,980195400,180,Deutschland,FootType.right
125105,Weihrauch,762640200,181,Deutschland,FootType.right
597004,Wosz,1027110600,174,Deutschland,FootType.right
424881,Richards,887488200,174,England,FootType.left
475959,Gvardiol,1011731400,185,Kroatien,FootType.left
405674,Aidonis,990477000,186,Deutschland,FootType.right
538971,Ahamada,1017347400,183,Frankreich,FootType.right
483046,Stanisic,954621000,187,Kroatien,FootType.both
472243,Egloff,1029789000,182,Deutschland,FootType.right
312218,Awoudja,886365000,188,Deutschland,FootType.right
473169,Brobbey,1012509000,180,Niederlande,FootType.right
26485,Boateng,589235400,192,Deutschland,FootType.right
106987,Sabitzer,763849800,177,Österreich,FootType.right
692462,Klefisch,1054499400,186,Deutschland,FootType.right
666234,Simakan,957299400,187,Frankreich,FootType.right
900909,Wanner,1135283400,185,Deutschland,FootType.left
668276,Novoa,1043353800,182,Spanien,FootType.right
580193,Arrey-Mbi,1048624200,187,Deutschland,FootType.left
742297,Clark,1053981000,180,Vereinigte Staaten,FootType.right
44017,Martínez,589149000,189,Spanien,FootType.right
717345,Raebiger,1113683400,176,Deutschland,FootType.right
467437,Tillman,1022531400,187,Vereinigte Staaten,FootType.right
406640,Nmecha,971123400,190,Deutschland,FootType.right
391004,Wind,918333000,190,Dänemark,FootType.right
574203,Schulze,1043785800,190,Deutschland,FootType.right
711517,Paredes,1052253000,170,Vereinigte Staaten,FootType.left
594655,Beifus,1035664200,187,Deutschland,FootType.right
557459,van de Ven,987625800,193,Niederlande,FootType.left
422355,Hauge,939673800,184,Norwegen,FootType.right
659513,Coulibaly,1066077000,191,Frankreich,FootType.left
469858,Llanez,986157000,170,Vereinigte Staaten,FootType.right
25727,Piszczek,486592200,184,Polen,FootType.right
472234,Lang,1026419400,188,Deutschland,FootType.right
503881,Vranckx,1033677000,183,Belgien,FootType.right
429874,Knauff,1010608200,180,Deutschland,FootType.right
631904,García MacNulty,1045600200,0,Irland,FootType.left
513245,Lindström,951769800,182,Dänemark,FootType.right
326029,Malen,916691400,178,Niederlande,FootType.right
386914,Lammers,862345800,191,Niederlande,FootType.both
639040,Hong,1016483400,177,Südkorea,FootType.right
336004,Marx,949437000,178,Deutschland,FootType.both
666821,Kayo,1027715400,185,Vereinigte Staaten,FootType.right
506936,Pecar,1025814600,175,Slowenien,FootType.right
605268,Matanovic,1049056200,194,Kroatien,FootType.right
159844,Lenz,780179400,180,Deutschland,FootType.left
741295,Herrero,1106857800,173,Spanien,FootType.right
467435,Schlößer,1017347400,180,Deutschland,FootType.both
580277,Schäfer,1046291400,178,Deutschland,FootType.right
112541,Lunev,689977800,190,Russland,FootType.right
30059,Bender,609625800,185,Deutschland,FootType.right
532776,Adli,957904200,174,Frankreich,FootType.left
615036,Foti,1067805000,180,Zypern,FootType.right
648909,Blanco,1077049800,179,Spanien,FootType.right
788445,Sertdemir,1107462600,182,Dänemark,FootType.left
644771,Kossounou,978553800,191,Elfenbeinküste,FootType.right
374954,Jakic,863555400,181,Kroatien,FootType.right
228433,Wendell,743113800,176,Brasilien,FootType.left
659813,Hincapié,1010521800,183,Ecuador,FootType.left
180337,Azmoun,788905800,186,Iran,FootType.both
361065,Bakker,961446600,185,Niederlande,FootType.left
610798,Schröder,1050352200,182,Deutschland,FootType.left
448705,Ramaj,1000845000,189,Deutschland,FootType.both
520857,Noß,978294600,181,Deutschland,FootType.both
750886,Tibidi,1067805000,187,Frankreich,FootType.right
470816,Schock,990477000,200,Deutschland,FootType.right
94771,Voglsammer,694902600,177,Deutschland,FootType.right
588020,Beyaz,1062102600,171,Türkei,FootType.left
569366,Millot,1026851400,174,Frankreich,FootType.left
361575,Puchacz,917037000,180,Polen,FootType.left
572919,Sankoh,1066249800,183,Niederlande,FootType.right
454863,Schäfer,923949000,178,Ungarn,FootType.both
